Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,64,4,8,"4, 5, 9,10,11,13,14,15,19,20","8, 1, 2, 3, 6, 7,12,16,17,18",1500,1500,102.298,86.06,1397.702,1413.94,3000,2811.642,1405.821,10,10,"0,42,54,121.1,180.7,218.9,287.9,335.9,385.1,417.49,511.49","0,33,130,183,221,238,283,305.4,332.2,358.3,430.3"
1,65,4,9,"4, 5, 6, 7,10,12,14,15,19,20","9, 1, 2, 3, 8,11,13,16,17,18",1500,1500,86.318,100.46,1413.682,1399.54,3000,2813.222,1406.611,10,10,"0,42,76,93,120,185,208,256,305.2,337.59,431.59","0,61,158,211,253,343,381.2,430.4,457.2,483.3,502.3"
1,66,4,10,"4, 5, 8,12,14,15,19,20","10, 1, 2, 3, 6, 7, 9,11,13,16,17,18",1200,1800,75.918,114.44,1124.082,1685.56,3000,2809.642,1404.821,8,12,"0,42,109,133,156,204,253.2,285.59,379.59","0,85,182,235,273,290,332,352.5,390.7,439.9,466.7,492.8,572.2"
1,67,4,11,"4, 8,12,14,15,19,20","11, 1, 2, 3, 5, 6, 7, 9,10,13,16,17,18",1050,1950,64.918,134.58,985.082,1815.42,3000,2800.502,1400.251,7,13,"0,54,78,101,149,198.2,230.59,324.59","0,78,175,228,279,313,330,372,439.1,531.1,580.3,607.1,633.2,672.9"
1,68,4,12,"4, 5, 9,10,11,13,14,15,19,20","12, 1, 2, 3, 6, 7, 8,16,17,18",1500,1500,102.298,86.6,1397.702,1413.4,3000,2811.102,1405.551,10,10,"0,42,54,121.1,180.7,218.9,287.9,335.9,385.1,417.49,511.49","0,21,118,171,209,226,286,332.1,358.9,385,433"
1,69,4,13,"4, 5, 6, 7,10,12,14,15,19,20","13, 1, 2, 3, 8, 9,11,16,17,18",1500,1500,86.318,97.68,1413.682,1402.32,3000,2816.002,1408.001,10,10,"0,42,76,93,120,185,208,256,305.2,337.59,431.59","0,71,168,221,263,341,361.5,412.1,438.9,465,488.4"
1,70,4,14,"4, 5, 9,10,11,13,16,17,18","14, 1, 2, 3, 6, 7, 8,12,15,19,20",1350,1650,71.6,103.118,1278.4,1546.882,3000,2825.282,1412.641,9,11,"0,42,54,121.1,180.7,218.9,268.1,294.9,321,358","0,43,140,193,231,248,308,332,392,441.2,473.59,515.59"
1,71,4,15,"4, 5, 9,10,11,13,16,17,18","15, 1, 2, 3, 6, 7, 8,12,14,19,20",1350,1650,71.6,98.558,1278.4,1551.442,3000,2829.842,1414.921,9,11,"0,42,54,121.1,180.7,218.9,268.1,294.9,321,358","0,79,176,229,267,284,344,368,391,443.4,475.79,492.79"
1,72,4,16,"4, 5, 6, 7,10,12,14,15,19,20","16, 1, 2, 3, 8, 9,11,13,17,18",1500,1500,86.318,89.66,1413.682,1410.34,3000,2824.022,1412.011,10,10,"0,42,76,93,120,185,208,256,305.2,337.59,431.59","0,28,125,178,220,298,318.5,356.7,396.1,422.2,448.3"
1,73,4,17,"4, 5, 9,10,11,13,14,15,19,20","17, 1, 2, 3, 6, 7, 8,12,16,18",1500,1500,102.298,130.7,1397.702,1369.3,3000,2767.002,1383.501,10,10,"0,42,54,121.1,180.7,218.9,287.9,335.9,385.1,417.49,511.49","0,55,152,205,243,260,320,344,366.4,627.4,653.5"
1,74,4,18,"4, 5, 6, 7,10,12,14,15,19,20","18, 1, 2, 3, 8, 9,11,13,16,17",1500,1500,86.318,95.76,1413.682,1404.24,3000,2817.922,1408.961,10,10,"0,42,76,93,120,185,208,256,305.2,337.59,431.59","0,48,145,198,240,318,338.5,376.7,425.9,452.7,478.8"
1,75,4,19,"4, 5, 9,10,11,13,16,17,18","19, 1, 2, 3, 6, 7, 8,12,14,15,20",1350,1650,71.6,100.886,1278.4,1549.114,3000,2827.514,1413.757,9,11,"0,42,54,121.1,180.7,218.9,268.1,294.9,321,358","0,95,192,245,283,300,360,384,407,455,472.03,504.43"
1,76,4,20,"4, 5, 9,11,13,16,17,18","20, 1, 2, 3, 6, 7, 8,10,12,14,15,19",1200,1800,50.36,126.818,1149.64,1673.182,3000,2822.822,1411.411,8,12,"0,42,54,74.5,112.7,161.9,188.7,214.8,251.8","0,79,176,229,267,284,344,416.5,481.5,504.5,552.5,601.7,634.09"
1,77,5,1,"5, 6, 7, 9,10,11,13,16,17,18","1, 2, 3, 4, 8,12,14,15,19,20",1500,1500,74.4,105.318,1425.6,1394.682,3000,2820.282,1410.141,10,10,"0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372","0,97,150,217,271,295,318,366,415.2,447.59,526.59"
1,78,5,2,"5, 1, 4, 9,11,13,14,15,20","2, 3, 6, 7, 8,10,12,16,17,18,19",1350,1650,78.946,99.56,1271.054,1550.44,3000,2821.494,1410.747,9,11,"0,49,70,124,144.5,182.7,251.7,299.7,316.73,394.73","0,53,91,108,168,240.5,305.5,327.9,354.7,380.8,467.8,497.8"
1,79,5,3,"5, 1, 2, 6, 7, 9,10,11,13,16,17,18","3, 4, 8,12,14,15,19,20",1800,1200,102.6,65.118,1697.4,1134.882,3000,2832.282,1416.141,12,8,"0,49,146,175,192,234,301.1,360.7,398.9,448.1,474.9,501,513","0,67,121,145,168,216,265.2,297.59,325.59"
1,80,5,4,"5, 6, 7,10,12,16,17,18","4, 1, 2, 3, 8, 9,11,13,14,15,19,20",1200,1800,46.06,128.458,1153.94,1671.542,3000,2825.482,1412.741,8,12,"0,34,51,78,143,165.4,192.2,218.3,230.3","0,21,118,171,213,291,311.5,349.7,418.7,466.7,515.9,548.29,642.29"
1,81,5,6,"5, 9,12,14,15,19,20","6, 1, 2, 3, 4, 7, 8,10,11,13,16,17,18",1050,1950,59.518,147.08,990.482,1802.92,3000,2793.402,1396.701,7,13,"0,12,67,90,138,187.2,219.59,297.59","0,70,167,220,287,357,417,489.5,549.1,587.3,636.5,663.3,689.4,735.4"
1,82,5,7,"5, 1, 2, 3, 4, 6, 9,10,11,13,16,17,18","7, 8,12,14,15,19,20",1950,1050,129.4,55.318,1820.6,994.682,3000,2815.282,1407.641,13,7,"0,49,146,199,266,338,368,435.1,494.7,532.9,582.1,608.9,635,647","0,60,84,107,155,204.2,236.59,276.59"
1,83,5,8,"5, 6, 7, 9,10,11,13,16,17,18","8, 1, 2, 3, 4,12,14,15,19,20",1500,1500,74.4,99.318,1425.6,1400.682,3000,2826.282,1413.141,10,10,"0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372","0,33,130,183,250,287,310,358,407.2,439.59,496.59"
1,84,5,9,"5, 6, 7,10,12,16,17,18","9, 1, 2, 3, 4, 8,11,13,14,15,19,20",1200,1800,46.06,147.958,1153.94,1652.042,3000,2805.982,1402.991,8,12,"0,34,51,78,143,165.4,192.2,218.3,230.3","0,61,158,211,278,332,422,460.2,529.2,577.2,626.4,658.79,739.79"
1,85,5,10,"5, 6, 7, 9,11,13,16,17,18","10, 1, 2, 3, 4, 8,12,14,15,19,20",1350,1650,53.16,111.758,1296.84,1538.242,3000,2835.082,1417.541,9,11,"0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8","0,85,182,235,302,356,380,403,451,500.2,532.59,558.79"
1,86,5,11,"5, 6, 7,10,12,14,15,19,20","11, 1, 2, 3, 4, 8, 9,13,16,17,18",1350,1650,74.718,118.78,1275.282,1531.22,3000,2806.502,1403.251,9,11,"0,34,51,78,143,166,214,263.2,295.59,373.59","0,78,175,228,295,349,427,452.1,501.3,528.1,554.2,593.9"
1,87,5,12,"5, 6, 7, 9,10,11,13,16,17,18","12, 1, 2, 3, 4, 8,14,15,19,20",1500,1500,74.4,103.718,1425.6,1396.282,3000,2821.882,1410.941,10,10,"0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372","0,21,118,171,238,292,330,378,427.2,459.59,518.59"
1,88,5,13,"5, 6, 7,10,12,16,17,18","13, 1, 2, 3, 4, 8, 9,11,14,15,19,20",1200,1800,46.06,146.018,1153.94,1653.982,3000,2807.922,1403.961,8,12,"0,34,51,78,143,165.4,192.2,218.3,230.3","0,71,168,221,288,342,420,440.5,494.5,542.5,591.7,624.09,730.09"
1,89,5,14,"5, 6, 7, 9,10,11,13,16,17,18","14, 1, 2, 3, 4, 8,12,15,19,20",1500,1500,74.4,104.318,1425.6,1395.682,3000,2821.282,1410.641,10,10,"0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372","0,43,140,193,260,314,338,398,447.2,479.59,521.59"
1,90,5,15,"5, 9,10,11,13,16,17,18","15, 1, 2, 3, 4, 6, 7, 8,12,14,19,20",1200,1800,58.2,118.758,1141.8,1681.242,3000,2823.042,1411.521,8,12,"0,12,79.1,138.7,176.9,226.1,252.9,279,291","0,79,176,229,296,368,385,445,469,492,544.4,576.79,593.79"
1,91,5,16,"5, 6, 7,10,12,14,15,19,20","16, 1, 2, 3, 4, 8, 9,11,13,17,18",1350,1650,74.718,105.46,1275.282,1544.54,3000,2819.822,1409.911,9,11,"0,34,51,78,143,166,214,263.2,295.59,373.59","0,28,125,178,245,299,377,397.5,435.7,475.1,501.2,527.3"
1,92,5,17,"5, 6, 7, 9,10,11,13,18","17, 1, 2, 3, 4, 8,12,14,15,16,19,20",1200,1800,58.66,134.098,1141.34,1665.902,3000,2807.242,1403.621,8,12,"0,34,51,93,160.1,219.7,257.9,281.3,293.3","0,55,152,205,272,326,350,373,421,495.8,571.5,603.89,670.49"
1,93,5,18,"5, 6, 7,10,12,14,15,19,20","18, 1, 2, 3, 4, 8, 9,11,13,16,17",1350,1650,74.718,111.56,1275.282,1538.44,3000,2813.722,1406.861,9,11,"0,34,51,78,143,166,214,263.2,295.59,373.59","0,48,145,198,265,319,397,417.5,455.7,504.9,531.7,557.8"
1,94,5,19,"5, 6, 7, 9,10,11,13,16,17,18","19, 1, 2, 3, 4, 8,12,14,15,20",1500,1500,74.4,102.086,1425.6,1397.914,3000,2823.514,1411.757,10,10,"0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372","0,95,192,245,312,366,390,413,461,478.03,510.43"
1,95,5,20,"5, 6, 7, 9,10,11,13,16,17,18","20, 1, 2, 3, 4, 8,12,14,15,19",1500,1500,74.4,105.318,1425.6,1394.682,3000,2820.282,1410.141,10,10,"0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372","0,79,176,229,296,350,374,397,445,494.2,526.59"
1,96,6,1,"6, 7, 8,12,14,15,19,20","1, 2, 3, 4, 5, 9,10,11,13,16,17,18",1200,1800,62.118,117.2,1137.882,1682.8,3000,2820.682,1410.341,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,97,150,217,259,271,338.1,397.7,435.9,485.1,511.9,538,586"
1,97,6,2,"6, 1, 4, 5, 7, 9,10,11,13,16,17,18","2, 3, 8,12,14,15,19,20",1800,1200,105.8,65.918,1694.2,1134.082,3000,2828.282,1414.141,12,8,"0,70,91,133,174,216,283.1,342.7,380.9,430.1,456.9,483,529","0,53,95,119,142,190,239.2,271.59,329.59"
1,98,6,3,"6, 1, 2, 7, 8,10,12,16,17,18","3, 4, 5, 9,11,13,14,15,19,20",1500,1500,104.16,81.258,1395.84,1418.742,3000,2814.582,1407.291,10,10,"0,70,167,202,262,334.5,399.5,421.9,448.7,474.8,520.8","0,67,109,121,141.5,179.7,248.7,296.7,345.9,378.29,406.29"
1,99,6,4,"6, 1, 2, 3, 7, 8,10,12,14,15,19,20","4, 5, 9,11,13,16,17,18",1800,1200,129.618,50.36,1670.382,1149.64,3000,2820.022,1410.011,12,8,"0,70,167,220,241,301,373.5,438.5,461.5,509.5,558.7,591.09,648.09","0,42,54,74.5,112.7,161.9,188.7,214.8,251.8"
1,100,6,5,"6, 1, 2, 3, 4, 7, 8,10,12,14,15,19,20","5, 9,11,13,16,17,18",1950,1050,152.818,36.96,1797.182,1013.04,3000,2810.222,1405.111,13,7,"0,70,167,220,287,357,417,489.5,554.5,577.5,625.5,674.7,707.09,764.09","0,12,32.5,70.7,119.9,146.7,172.8,184.8"
1,101,6,7,"6, 1, 2, 3, 4, 5, 9,10,11,13,16,17,18","7, 8,12,14,15,19,20",1950,1050,130.8,55.318,1819.2,994.682,3000,2813.882,1406.941,13,7,"0,70,167,220,287,329,341,408.1,467.7,505.9,555.1,581.9,608,654","0,60,84,107,155,204.2,236.59,276.59"
1,102,6,8,"6, 7,10,12,14,15,19,20","8, 1, 2, 3, 4, 5, 9,11,13,16,17,18",1200,1800,63.718,107.36,1136.282,1692.64,3000,2828.922,1414.461,8,12,"0,17,44,109,132,180,229.2,261.59,318.59","0,33,130,183,250,292,304,324.5,362.7,411.9,438.7,464.8,536.8"
1,103,6,9,"6, 7, 8,12,14,15,19,20","9, 1, 2, 3, 4, 5,10,11,13,16,17,18",1200,1800,62.118,121.28,1137.882,1678.72,3000,2816.602,1408.301,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,61,158,211,278,320,387.5,447.1,485.3,534.5,561.3,587.4,606.4"
1,104,6,10,"6, 7, 8,12,14,15,19,20","10, 1, 2, 3, 4, 5, 9,11,13,16,17,18",1200,1800,62.118,119.24,1137.882,1680.76,3000,2818.642,1409.321,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,85,182,235,302,344,356,376.5,414.7,463.9,490.7,516.8,596.2"
1,105,6,11,"6, 7, 8,10,12,14,15,19,20","11, 1, 2, 3, 4, 5, 9,13,16,17,18",1350,1650,84.818,103.18,1265.182,1546.82,3000,2812.002,1406.001,9,11,"0,17,77,149.5,214.5,237.5,285.5,334.7,367.09,424.09","0,78,175,228,295,337,349,374.1,423.3,450.1,476.2,515.9"
1,106,6,12,"6, 7, 9,11,13,14,15,19,20","12, 1, 2, 3, 4, 5, 8,10,16,17,18",1350,1650,74.658,117.38,1275.342,1532.62,3000,2807.962,1403.981,9,11,"0,17,59,79.5,117.7,186.7,234.7,283.9,316.29,373.29","0,21,118,171,238,280,347,419.5,486,512.8,538.9,586.9"
1,107,6,13,"6, 7, 8,12,14,15,19,20","13, 1, 2, 3, 4, 5, 9,10,11,16,17,18",1200,1800,62.118,119.12,1137.882,1680.88,3000,2818.762,1409.381,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,71,168,221,288,330,342,409.1,468.7,519.3,546.1,572.2,595.6"
1,108,6,14,"6, 7, 8,10,11,13,16,17,18","14, 1, 2, 3, 4, 5, 9,12,15,19,20",1350,1650,79.08,110.518,1270.92,1539.482,3000,2810.402,1405.201,9,11,"0,17,77,149.5,209.1,247.3,296.5,323.3,349.4,395.4","0,43,140,193,260,302,314,369,429,478.2,510.59,552.59"
1,109,6,15,"6, 7, 8,10,11,13,16,17,18","15, 1, 2, 3, 4, 5, 9,12,14,19,20",1350,1650,79.08,105.958,1270.92,1544.042,3000,2814.962,1407.481,9,11,"0,17,77,149.5,209.1,247.3,296.5,323.3,349.4,395.4","0,79,176,229,296,338,350,405,428,480.4,512.79,529.79"
1,110,6,16,"6, 7, 8,12,14,15,19,20","16, 1, 2, 3, 4, 5, 9,10,11,13,17,18",1200,1800,62.118,111.1,1137.882,1688.9,3000,2826.782,1413.391,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,28,125,178,245,287,299,366.1,425.7,463.9,503.3,529.4,555.5"
1,111,6,17,"6, 7, 8,12,14,15,19,20","17, 1, 2, 3, 4, 5, 9,10,11,13,16,18",1200,1800,62.118,165.44,1137.882,1634.56,3000,2772.442,1386.221,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,55,152,205,272,314,326,393.1,452.7,490.9,540.1,801.1,827.2"
1,112,6,18,"6, 7, 8,12,14,15,19,20","18, 1, 2, 3, 4, 5, 9,10,11,13,16,17",1200,1800,62.118,117.2,1137.882,1682.8,3000,2820.682,1410.341,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,48,145,198,265,307,319,386.1,445.7,483.9,533.1,559.9,586"
1,113,6,19,"6, 7, 9,11,13,16,17,18","19, 1, 2, 3, 4, 5, 8,10,12,14,15,20",1200,1800,53.16,135.786,1146.84,1664.214,3000,2811.054,1405.527,8,12,"0,17,59,79.5,117.7,166.9,193.7,219.8,265.8","0,95,192,245,312,354,421,493.5,558.5,581.5,629.5,646.53,678.93"
1,114,6,20,"6, 7, 8,12,16,17,18","20, 1, 2, 3, 4, 5, 9,10,11,13,14,15,19",1050,1950,44.46,142.698,1005.54,1807.302,3000,2812.842,1406.421,7,13,"0,17,77,101,123.4,150.2,176.3,222.3","0,79,176,229,296,338,350,417.1,476.7,514.9,583.9,631.9,681.1,713.49"
1,115,7,1,"7, 8,12,14,15,19,20","1, 2, 3, 4, 5, 6, 9,10,11,13,16,17,18",1050,1950,55.318,127.6,994.682,1822.4,3000,2817.082,1408.541,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,97,150,217,259,293,323,390.1,449.7,487.9,537.1,563.9,590,638"
1,116,7,2,"7, 1, 4, 5, 6, 9,10,11,13,16,17,18","2, 3, 8,12,14,15,19,20",1800,1200,101.8,65.918,1698.2,1134.082,3000,2832.282,1416.141,12,8,"0,63,84,126,160,190,257.1,316.7,354.9,404.1,430.9,457,509","0,53,95,119,142,190,239.2,271.59,329.59"
1,117,7,3,"7, 1, 2, 6, 8,12,16,17,18","3, 4, 5, 9,10,11,13,14,15,19,20",1350,1650,82.86,102.498,1267.14,1547.502,3000,2814.642,1407.321,9,11,"0,63,160,189,263,287,309.4,336.2,362.3,414.3","0,67,109,121,188.1,247.7,285.9,354.9,402.9,452.1,484.49,512.49"
1,118,7,4,"7, 8,12,14,15,19,20","4, 1, 2, 3, 5, 6, 9,10,11,13,16,17,18",1050,1950,55.318,118,994.682,1832,3000,2826.682,1413.341,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,21,118,171,222,256,286,353.1,412.7,450.9,500.1,526.9,553,590"
1,119,7,5,"7, 1, 2, 3, 4, 6, 8,10,12,14,15,19,20","5, 9,11,13,16,17,18",1950,1050,151.218,36.96,1798.782,1013.04,3000,2811.822,1405.911,13,7,"0,63,160,213,280,352,426,498.5,563.5,586.5,634.5,683.7,716.09,756.09","0,12,32.5,70.7,119.9,146.7,172.8,184.8"
1,120,7,6,"7, 1, 2, 3, 4, 5, 8,12,16,17,18","6, 9,10,11,13,14,15,19,20",1650,1350,108.06,90.098,1541.94,1259.902,3000,2801.842,1400.921,11,9,"0,63,160,213,280,322,389,413,435.4,462.2,488.3,540.3","0,30,97.1,156.7,194.9,263.9,311.9,361.1,393.49,450.49"
1,121,7,8,"7,10,12,14,15,19,20","8, 1, 2, 3, 4, 5, 6, 9,11,13,16,17,18",1050,1950,56.918,117.76,993.082,1832.24,3000,2825.322,1412.661,7,13,"0,27,92,115,163,212.2,244.59,284.59","0,33,130,183,250,292,326,356,376.5,414.7,463.9,490.7,516.8,588.8"
1,122,7,9,"7, 1, 2, 3, 4, 5, 6, 8,12,14,15,19,20","9,10,11,13,16,17,18",1950,1050,129.318,57.2,1820.682,992.8,3000,2813.482,1406.741,13,7,"0,63,160,213,280,322,356,430,454,477,525,574.2,606.59,646.59","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,123,7,10,"7, 8,12,14,15,19,20","10, 1, 2, 3, 4, 5, 6, 9,11,13,16,17,18",1050,1950,55.318,129.64,994.682,1820.36,3000,2815.042,1407.521,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,85,182,235,302,344,378,408,428.5,466.7,515.9,542.7,568.8,648.2"
1,124,7,11,"7, 8,12,14,15,19,20","11, 1, 2, 3, 4, 5, 6, 9,10,13,16,17,18",1050,1950,55.318,140.38,994.682,1809.62,3000,2804.302,1402.151,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,78,175,228,295,337,371,401,468.1,560.1,609.3,636.1,662.2,701.9"
1,125,7,12,"7, 9,10,11,13,14,15,19,20","12, 1, 2, 3, 4, 5, 6, 8,16,17,18",1350,1650,89.098,107,1260.902,1543,3000,2803.902,1401.951,9,11,"0,42,109.1,168.7,206.9,275.9,323.9,373.1,405.49,445.49","0,21,118,171,238,280,314,388,434.1,460.9,487,535"
1,126,7,13,"7, 8,12,14,15,19,20","13, 1, 2, 3, 4, 5, 6, 9,10,11,16,17,18",1050,1950,55.318,129.52,994.682,1820.48,3000,2815.162,1407.581,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,71,168,221,288,330,364,394,461.1,520.7,571.3,598.1,624.2,647.6"
1,127,7,14,"7, 8, 9,11,13,16,17,18,19","14, 1, 2, 3, 4, 5, 6,10,12,15,20",1350,1650,84.16,111.606,1265.84,1538.394,3000,2804.234,1402.117,9,11,"0,60,138,158.5,196.7,245.9,272.7,298.8,385.8,420.8","0,43,140,193,260,302,336,374,439,499,516.03,558.03"
1,128,7,15,"7, 8,10,12,16,17,18","15, 1, 2, 3, 4, 5, 6, 9,11,13,14,19,20",1050,1950,64.96,126.298,985.04,1823.702,3000,2808.742,1404.371,7,13,"0,60,132.5,197.5,219.9,246.7,272.8,324.8","0,79,176,229,296,338,372,402,422.5,460.7,529.7,582.1,614.49,631.49"
1,129,7,16,"7, 8,12,14,15,19,20","16, 1, 2, 3, 4, 5, 6, 9,10,11,13,17,18",1050,1950,55.318,121.5,994.682,1828.5,3000,2823.182,1411.591,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,28,125,178,245,287,321,351,418.1,477.7,515.9,555.3,581.4,607.5"
1,130,7,17,"7, 8,12,14,15,19,20","17, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,18",1050,1950,55.318,175.84,994.682,1774.16,3000,2768.842,1384.421,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,55,152,205,272,314,348,378,445.1,504.7,542.9,592.1,853.1,879.2"
1,131,7,18,"7, 8,12,14,15,19,20","18, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,17",1050,1950,55.318,127.6,994.682,1822.4,3000,2817.082,1408.541,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,48,145,198,265,307,341,371,438.1,497.7,535.9,585.1,611.9,638"
1,132,7,19,"7, 8,12,14,15,20","19, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,17,18",900,2100,42.406,154.4,857.594,1945.6,3000,2803.194,1401.597,6,14,"0,60,84,107,155,172.03,212.03","0,95,192,245,312,354,388,418,485.1,544.7,582.9,632.1,658.9,685,772"
1,133,7,20,"7, 9,10,11,13,16,17,18","20, 1, 2, 3, 4, 5, 6, 8,12,14,15,19",1200,1800,72.2,124.518,1127.8,1675.482,3000,2803.282,1401.641,8,12,"0,42,109.1,168.7,206.9,256.1,282.9,309,361","0,79,176,229,296,338,372,446,470,493,541,590.2,622.59"
1,134,8,1,"8,12,14,15,19,20","1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17,18",900,2100,46.718,133.4,853.282,1966.6,3000,2819.882,1409.941,6,14,"0,24,47,95,144.2,176.59,233.59","0,97,150,217,259,293,310,352,419.1,478.7,516.9,566.1,592.9,619,667"
1,135,8,2,"8, 1, 4, 5, 9,11,13,16,17,18","2, 3, 6, 7,10,12,14,15,19,20",1500,1500,68.16,82.118,1431.84,1417.882,3000,2849.722,1424.861,10,10,"0,33,54,96,108,128.5,166.7,215.9,242.7,268.8,340.8","0,53,91,108,135,200,223,271,320.2,352.59,410.59"
1,136,8,3,"8, 1, 2, 6, 7,10,11,13,16,17,18","3, 4, 5, 9,12,14,15,19,20",1650,1350,94.98,71.318,1555.02,1278.682,3000,2833.702,1416.851,11,9,"0,33,130,159,176,203,262.6,300.8,350,376.8,402.9,474.9","0,67,109,121,176,199,247,296.2,328.59,356.59"
1,137,8,4,"8, 1, 2, 3, 6, 7,10,12,14,15,19,20","4, 5, 9,11,13,16,17,18",1800,1200,107.918,50.36,1692.082,1149.64,3000,2841.722,1420.861,12,8,"0,33,130,183,221,238,265,330,353,401,450.2,482.59,539.59","0,42,54,74.5,112.7,161.9,188.7,214.8,251.8"
1,138,8,5,"8,12,14,15,19,20","5, 1, 2, 3, 4, 6, 7, 9,10,11,13,16,17,18",900,2100,46.718,135.2,853.282,1964.8,3000,2818.082,1409.041,6,14,"0,24,47,95,144.2,176.59,233.59","0,49,146,199,266,338,355,397,464.1,523.7,561.9,611.1,637.9,664,676"
1,139,8,6,"8, 1, 2, 3, 4, 5, 9,11,13,16,17,18","6, 7,10,12,14,15,19,20",1800,1200,107.36,63.718,1692.64,1136.282,3000,2828.922,1414.461,12,8,"0,33,130,183,250,292,304,324.5,362.7,411.9,438.7,464.8,536.8","0,17,44,109,132,180,229.2,261.59,318.59"
1,140,8,7,"8,12,14,15,19,20","7, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,17,18",900,2100,46.718,141,853.282,1959,3000,2812.282,1406.141,6,14,"0,24,47,95,144.2,176.59,233.59","0,63,160,213,280,322,356,386,453.1,512.7,550.9,600.1,626.9,653,705"
1,141,8,9,"8, 1, 2, 3, 4, 5, 6, 7,12,14,15,19,20","9,10,11,13,16,17,18",1950,1050,119.518,57.2,1830.482,992.8,3000,2823.282,1411.641,13,7,"0,33,130,183,250,292,326,343,388,411,459,508.2,540.59,597.59","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,142,8,10,"8, 1, 2, 3, 4, 5, 6, 7, 9,11,13,16,17,18","10,12,14,15,19,20",2100,900,123.56,48.758,1976.44,851.242,3000,2827.682,1413.841,14,6,"0,33,130,183,250,292,326,343,385,405.5,443.7,492.9,519.7,545.8,617.8","0,65,88,136,185.2,217.59,243.79"
1,143,8,11,"8,10,12,14,15,19,20","11, 1, 2, 3, 4, 5, 6, 7, 9,13,16,17,18",1050,1950,69.418,119.38,980.582,1830.62,3000,2811.202,1405.601,7,13,"0,72.5,137.5,160.5,208.5,257.7,290.09,347.09","0,78,175,228,295,337,371,388,430,455.1,504.3,531.1,557.2,596.9"
1,144,8,12,"8, 9,11,13,14,15,19,20","12, 1, 2, 3, 4, 5, 6, 7,10,16,17,18",1200,1800,78.458,105.08,1121.542,1694.92,3000,2816.462,1408.231,8,12,"0,78,98.5,136.7,205.7,253.7,302.9,335.29,392.29","0,21,118,171,238,280,314,331,358,424.5,451.3,477.4,525.4"
1,145,8,13,"8,12,14,15,19,20","13, 1, 2, 3, 4, 5, 6, 7, 9,10,11,16,17,18",900,2100,46.718,135.32,853.282,1964.68,3000,2817.962,1408.981,6,14,"0,24,47,95,144.2,176.59,233.59","0,71,168,221,288,330,364,381,423,490.1,549.7,600.3,627.1,653.2,676.6"
1,146,8,14,"8, 9,11,13,16,17,18","14, 1, 2, 3, 4, 5, 6, 7,10,12,15,19,20",1050,1950,62.16,125.718,987.84,1824.282,3000,2812.122,1406.061,7,13,"0,78,98.5,136.7,185.9,212.7,238.8,310.8","0,43,140,193,260,302,336,353,380,445,505,554.2,586.59,628.59"
1,147,8,15,"8, 9,11,13,16,17,18","15, 1, 2, 3, 4, 5, 6, 7,10,12,14,19,20",1050,1950,62.16,121.158,987.84,1828.842,3000,2816.682,1408.341,7,13,"0,78,98.5,136.7,185.9,212.7,238.8,310.8","0,79,176,229,296,338,372,389,416,481,504,556.4,588.79,605.79"
1,148,8,16,"8,10,12,14,15,19,20","16, 1, 2, 3, 4, 5, 6, 7, 9,11,13,17,18",1050,1950,69.418,106.06,980.582,1843.94,3000,2824.522,1412.261,7,13,"0,72.5,137.5,160.5,208.5,257.7,290.09,347.09","0,28,125,178,245,287,321,338,380,400.5,438.7,478.1,504.2,530.3"
