Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,293,16,8,"16, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,17,18","8,12,14,15,19,20",2100,900,127.3,46.718,1972.7,853.282,3000,2825.982,1412.991,14,6,"0,28,125,178,245,287,321,338,380,447.1,506.7,544.9,584.3,610.4,636.5","0,24,47,95,144.2,176.59,233.59"
1,294,16,9,"16, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,17,19,20","9,10,11,13,18",2250,750,146.678,41.46,2103.322,708.54,3000,2811.862,1405.931,15,5,"0,28,125,178,245,287,321,338,398,422,445,493,570.8,631.9,664.29,733.39","0,67.1,126.7,164.9,188.3,207.3"
1,295,16,10,"16, 1, 4, 5, 9,11,13,17,18","10, 2, 3, 6, 7, 8,12,14,15,19,20",1350,1650,50.66,80.558,1299.34,1569.442,3000,2868.782,1434.391,9,11,"0,28,49,91,103,123.5,161.7,201.1,227.2,253.3","0,32,85,123,140,200,224,247,295,344.2,376.59,402.79"
1,296,16,11,"16, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,17,18","11,13,14,15,19,20",2100,900,140.86,63.238,1959.14,836.762,3000,2795.902,1397.951,14,6,"0,28,125,178,245,287,321,338,398,476,543.1,608.1,652.1,678.2,704.3","0,38.2,107.2,155.2,204.4,236.79,316.19"
1,297,16,12,"16,17,18","12, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,14,15,19,20",450,2550,15.8,178.298,434.2,2371.702,3000,2805.902,1402.951,3,17,"0,26.8,52.9,79","0,21,118,171,238,280,314,331,391,469,536.1,595.7,633.9,702.9,750.9,800.1,832.49,891.49"
1,298,16,13,"16, 2, 3, 6, 7, 8,12,14,15,17,19,20","13, 1, 4, 5, 9,10,11,18",1800,1200,115.078,67.16,1684.922,1132.84,3000,2817.762,1408.881,12,8,"0,72,125,163,180,240,264,287,335,412.8,473.9,506.29,575.39","0,71,92,134,146,213.1,272.7,312.4,335.8"
1,299,16,14,"16, 1, 4, 5, 9,11,13,17,18","14, 2, 3, 6, 7, 8,10,12,15,19,20",1350,1650,50.66,109.418,1299.34,1540.582,3000,2839.922,1419.961,9,11,"0,28,49,91,103,123.5,161.7,201.1,227.2,253.3","0,58,111,149,166,226,298.5,363.5,423.5,472.7,505.09,547.09"
1,300,16,15,"16, 1, 4, 5, 6, 7, 9,10,11,13,17,18","15, 2, 3, 8,12,14,19,20",1800,1200,88.1,63.758,1711.9,1136.242,3000,2848.142,1424.071,12,8,"0,28,49,91,125,142,184,251.1,310.7,348.9,388.3,414.4,440.5","0,75,128,170,194,217,269.4,301.79,318.79"
1,301,16,17,"16, 1, 4, 8,12,14,15","17, 2, 3, 5, 6, 7, 9,10,11,13,18,19,20",1050,1950,54.56,124.058,995.44,1825.942,3000,2821.382,1410.691,7,13,"0,28,49,103,127,150,198,272.8","0,49,102,153,187,204,246,313.1,372.7,410.9,434.3,521.3,553.69,620.29"
1,302,16,18,"16, 1, 4, 5, 6, 8,12,14,15","18, 2, 3, 7, 9,10,11,13,17,19,20",1350,1650,73.76,115.318,1276.24,1534.682,3000,2810.922,1405.461,9,11,"0,28,49,91,125,199,223,246,294,368.8","0,74,127,148,190,257.1,316.7,354.9,394.3,455.4,487.79,576.59"
1,303,16,19,"16, 1, 4, 5, 9,11,13,17,18","19, 2, 3, 6, 7, 8,10,12,14,15,20",1350,1650,50.66,91.186,1299.34,1558.814,3000,2858.154,1429.077,9,11,"0,28,49,91,103,123.5,161.7,201.1,227.2,253.3","0,30,83,121,138,198,270.5,335.5,358.5,406.5,423.53,455.93"
1,304,16,20,"16, 1, 4, 5, 9,10,11,13,17,18","20, 2, 3, 6, 7, 8,12,14,15,19",1500,1500,71.9,80.518,1428.1,1419.482,3000,2847.582,1423.791,10,10,"0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,359.5","0,58,111,149,166,226,250,273,321,370.2,402.59"
1,305,17,1,"17, 2, 3, 8,12,14,15,16,19,20","1, 4, 5, 6, 7, 9,10,11,13,18",1500,1500,97.698,78.46,1402.302,1421.54,3000,2823.842,1411.921,10,10,"0,49,102,144,168,191,239,313.8,389.5,421.89,488.49","0,21,63,97,114,156,223.1,282.7,320.9,344.3,392.3"
1,306,17,2,"17, 1, 4, 5, 6, 7, 9,10,11,13,16,18","2, 3, 8,12,14,15,19,20",1800,1200,142.44,65.918,1657.56,1134.082,3000,2791.642,1395.821,12,8,"0,55,76,118,152,169,211,278.1,337.7,375.9,425.1,686.1,712.2","0,53,95,119,142,190,239.2,271.59,329.59"
1,307,17,3,"17, 1, 2, 6, 7, 9,10,11,13,16,18","3, 4, 5, 8,12,14,15,19,20",1650,1350,148.24,76.118,1501.76,1273.882,3000,2775.642,1387.821,11,9,"0,55,152,181,198,240,307.1,366.7,404.9,454.1,715.1,741.2","0,67,109,176,200,223,271,320.2,352.59,380.59"
1,308,17,4,"17, 1, 2, 3, 8, 9,11,13,16,18","4, 5, 6, 7,10,12,14,15,19,20",1500,1500,144,86.318,1356,1413.682,3000,2769.682,1384.841,10,10,"0,55,152,205,247,325,345.5,383.7,432.9,693.9,720","0,42,76,93,120,185,208,256,305.2,337.59,431.59"
1,309,17,5,"17, 1, 2, 3, 4, 8,12,14,15,16,19,20","5, 6, 7, 9,10,11,13,18",1800,1200,134.098,58.66,1665.902,1141.34,3000,2807.242,1403.621,12,8,"0,55,152,205,272,326,350,373,421,495.8,571.5,603.89,670.49","0,34,51,93,160.1,219.7,257.9,281.3,293.3"
1,310,17,6,"17, 1, 2, 3, 4, 5, 9,10,11,13,16,18","6, 7, 8,12,14,15,19,20",1800,1200,165.44,62.118,1634.56,1137.882,3000,2772.442,1386.221,12,8,"0,55,152,205,272,314,326,393.1,452.7,490.9,540.1,801.1,827.2","0,17,77,101,124,172,221.2,253.59,310.59"
1,311,17,7,"17, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,18","7, 8,12,14,15,19,20",1950,1050,175.84,55.318,1774.16,994.682,3000,2768.842,1384.421,13,7,"0,55,152,205,272,314,348,378,445.1,504.7,542.9,592.1,853.1,879.2","0,60,84,107,155,204.2,236.59,276.59"
1,312,17,8,"17, 1, 2, 3, 4, 5, 6, 7,10,12,16,18","8, 9,11,13,14,15,19,20",1800,1200,153.3,78.458,1646.7,1121.542,3000,2768.242,1384.121,12,8,"0,55,152,205,272,314,348,365,392,457,479.4,740.4,766.5","0,78,98.5,136.7,205.7,253.7,302.9,335.29,392.29"
1,313,17,9,"17, 1, 2, 3, 4, 5, 6, 7, 8,12,16,18","9,10,11,13,14,15,19,20",1800,1200,151.7,88.898,1648.3,1111.102,3000,2759.402,1379.701,12,8,"0,55,152,205,272,314,348,365,425,449,471.4,732.4,758.5","0,67.1,126.7,164.9,233.9,281.9,331.1,363.49,444.49"
1,314,17,10,"17, 1, 4, 8,12,16,18","10, 2, 3, 5, 6, 7, 9,11,13,14,15,19,20",1050,1950,92.7,102.498,957.3,1847.502,3000,2804.802,1402.401,7,13,"0,55,76,130,154,176.4,437.4,463.5","0,32,85,136,170,187,229,249.5,287.7,356.7,404.7,453.9,486.29,512.49"
1,315,17,11,"17, 2, 3, 6, 7, 8,10,12,14,16,18,19","11, 1, 4, 5, 9,13,15,20",1800,1200,162.82,78.306,1637.18,1121.694,3000,2758.874,1379.437,12,8,"0,49,102,140,157,217,289.5,354.5,377.5,405,666,753,814.1","0,78,99,141,153,178.1,295.1,312.13,391.53"
1,316,17,12,"17, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,16,18","12,14,15,19,20",2250,750,200.84,42.318,2049.16,707.682,3000,2756.842,1378.421,15,5,"0,55,152,205,272,314,348,365,425,503,570.1,629.7,667.9,717.1,978.1,1004.2","0,23,71,120.2,152.59,211.59"
1,317,17,13,"17, 1, 4, 5, 6, 7,10,12,16,18","13, 2, 3, 8, 9,11,14,15,19,20",1500,1500,114.1,112.218,1385.9,1387.782,3000,2773.682,1386.841,10,10,"0,55,76,118,152,169,196,261,283.4,544.4,570.5","0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09"
1,318,17,14,"17, 1, 4, 5, 6, 7, 9,10,11,13,16,18","14, 2, 3, 8,12,15,19,20",1800,1200,142.44,72.118,1657.56,1127.882,3000,2785.442,1392.721,12,8,"0,55,76,118,152,169,211,278.1,337.7,375.9,425.1,686.1,712.2","0,58,111,153,177,237,286.2,318.59,360.59"
1,319,17,15,"17, 1, 4, 5, 9,10,11,13,16,18","15, 2, 3, 6, 7, 8,12,14,19,20",1500,1500,126.24,78.358,1373.76,1421.642,3000,2795.402,1397.701,10,10,"0,55,76,118,130,197.1,256.7,294.9,344.1,605.1,631.2","0,75,128,166,183,243,267,290,342.4,374.79,391.79"
1,320,17,16,"17, 2, 3, 8, 9,11,13,18,19,20","16, 1, 4, 5, 6, 7,10,12,14,15",1500,1500,98.018,75.96,1401.982,1424.04,3000,2826.022,1413.011,10,10,"0,49,102,144,222,242.5,280.7,304.1,391.1,423.49,490.09","0,28,49,91,125,142,169,234,257,305,379.8"
1,321,17,18,"17, 2, 3, 6, 7, 8,12,14,15,16,19,20","18, 1, 4, 5, 9,10,11,13",1800,1200,112.298,62.26,1687.702,1137.74,3000,2825.442,1412.721,12,8,"0,49,102,140,157,217,241,264,312,386.8,462.5,494.89,561.49","0,48,69,111,123,190.1,249.7,287.9,311.3"
1,322,17,19,"17, 1, 4, 5, 9,10,11,13,16,18","19, 2, 3, 6, 7, 8,12,14,15,20",1500,1500,126.24,68.486,1373.76,1431.514,3000,2805.274,1402.637,10,10,"0,55,76,118,130,197.1,256.7,294.9,344.1,605.1,631.2","0,30,83,121,138,198,222,245,293,310.03,342.43"
1,323,17,20,"17, 1, 4, 5, 6, 7,10,12,16,18","20, 2, 3, 8, 9,11,13,14,15,19",1500,1500,114.1,97.658,1385.9,1402.342,3000,2788.242,1394.121,10,10,"0,55,76,118,152,169,196,261,283.4,544.4,570.5","0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29"
1,324,18,1,"18, 2, 3, 6, 7, 8,10,12,16,17,19","1, 4, 5, 9,11,13,14,15,20",1650,1350,115.36,69.346,1534.64,1280.654,3000,2815.294,1407.647,11,9,"0,74,127,165,182,242,314.5,379.5,401.9,428.7,489.8,576.8","0,21,63,75,95.5,133.7,202.7,250.7,267.73,346.73"
1,325,18,2,"18, 1, 4, 5, 6, 7, 9,10,11,13,16,17","2, 3, 8,12,14,15,19,20",1800,1200,94.2,65.918,1705.8,1134.082,3000,2839.882,1419.941,12,8,"0,48,69,111,145,162,204,271.1,330.7,368.9,418.1,444.9,471","0,53,95,119,142,190,239.2,271.59,329.59"
1,326,18,3,"18, 1, 2, 6, 7, 8,10,11,13,16,17","3, 4, 5, 9,12,14,15,19,20",1650,1350,104.68,71.318,1545.32,1278.682,3000,2824.002,1412.001,11,9,"0,48,145,174,191,251,323.5,383.1,421.3,470.5,497.3,523.4","0,67,109,121,176,199,247,296.2,328.59,356.59"
1,327,18,4,"18, 1, 2, 3, 8, 9,11,13,16,17","4, 5, 6, 7,10,12,14,15,19,20",1500,1500,95.76,86.318,1404.24,1413.682,3000,2817.922,1408.961,10,10,"0,48,145,198,240,318,338.5,376.7,425.9,452.7,478.8","0,42,76,93,120,185,208,256,305.2,337.59,431.59"
1,328,18,5,"18, 1, 2, 3, 4, 8,10,12,16,17","5, 6, 7, 9,11,13,14,15,19,20",1500,1500,106.36,85.658,1393.64,1414.342,3000,2807.982,1403.991,10,10,"0,48,145,198,265,319,391.5,456.5,478.9,505.7,531.8","0,34,51,93,113.5,151.7,220.7,268.7,317.9,350.29,428.29"
1,329,18,6,"18, 1, 2, 3, 4, 5, 9,10,11,13,16,17","6, 7, 8,12,14,15,19,20",1800,1200,117.2,62.118,1682.8,1137.882,3000,2820.682,1410.341,12,8,"0,48,145,198,265,307,319,386.1,445.7,483.9,533.1,559.9,586","0,17,77,101,124,172,221.2,253.59,310.59"
1,330,18,7,"18, 1, 2, 3, 4, 5, 6,10,12,16,17","7, 8, 9,11,13,14,15,19,20",1650,1350,103.86,87.058,1546.14,1262.942,3000,2809.082,1404.541,11,9,"0,48,145,198,265,307,341,379,444,466.4,493.2,519.3","0,60,138,158.5,196.7,265.7,313.7,362.9,395.29,435.29"
1,331,18,8,"18, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17","8,12,14,15,19,20",2100,900,133.4,46.718,1966.6,853.282,3000,2819.882,1409.941,14,6,"0,48,145,198,265,307,341,358,400,467.1,526.7,564.9,614.1,640.9,667","0,24,47,95,144.2,176.59,233.59"
1,332,18,9,"18, 1, 2, 3, 4, 5, 6, 7, 8,10,11,13,16,17","9,12,14,15,19,20",2100,900,138.08,57.718,1961.92,842.282,3000,2804.202,1402.101,14,6,"0,48,145,198,265,307,341,358,418,490.5,550.1,588.3,637.5,664.3,690.4","0,55,78,126,175.2,207.59,288.59"
1,333,18,10,"18, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,17","10,12,14,15,19,20",2100,900,131.36,48.758,1968.64,851.242,3000,2819.882,1409.941,14,6,"0,48,145,198,265,307,341,358,418,496,516.5,554.7,603.9,630.7,656.8","0,65,88,136,185.2,217.59,243.79"
1,334,18,11,"18, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,16,17","11,13,14,15,19,20",2100,900,140.68,63.238,1959.32,836.762,3000,2796.082,1398.041,14,6,"0,48,145,198,265,307,341,358,418,496,563.1,628.1,650.5,677.3,703.4","0,38.2,107.2,155.2,204.4,236.79,316.19"
1,335,18,12,"18, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,16,17","12,14,15,19,20",2250,750,152.6,42.318,2097.4,707.682,3000,2805.082,1402.541,15,5,"0,48,145,198,265,307,341,358,418,496,563.1,622.7,660.9,710.1,736.9,763","0,23,71,120.2,152.59,211.59"
1,336,18,13,"18, 1, 4, 5, 6, 7,10,12,16,17","13, 2, 3, 8, 9,11,14,15,19,20",1500,1500,65.86,112.218,1434.14,1387.782,3000,2821.922,1410.961,10,10,"0,48,69,111,145,162,189,254,276.4,303.2,329.3","0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09"
1,337,18,14,"18, 1, 4, 5, 6, 7, 9,11,13,16,17","14, 2, 3, 8,10,12,15,19,20",1650,1350,72.96,94.818,1577.04,1255.182,3000,2832.222,1416.111,11,9,"0,48,69,111,145,162,204,224.5,262.7,311.9,338.7,364.8","0,58,111,153,225.5,290.5,350.5,399.7,432.09,474.09"
1,338,18,15,"18, 1, 4, 5, 6, 7, 9,10,11,13","15, 2, 3, 8,12,14,16,17,19,20",1500,1500,78.46,76.358,1421.54,1423.642,3000,2845.182,1422.591,10,10,"0,48,69,111,145,162,204,271.1,330.7,368.9,392.3","0,75,128,170,194,217,244.5,271.3,332.4,364.79,381.79"
1,339,18,16,"18, 2, 3, 8, 9,11,13,14,15,17,19,20","16, 1, 4, 5, 6, 7,10,12",1800,1200,136.558,51.28,1663.442,1148.72,3000,2812.162,1406.081,12,8,"0,74,127,169,247,267.5,305.7,374.7,422.7,500.5,561.6,593.99,682.79","0,28,49,91,125,142,169,234,256.4"
1,340,18,17,"18, 1, 4, 5, 9,10,11,13","17, 2, 3, 6, 7, 8,12,14,15,16,19,20",1200,1800,62.26,112.298,1137.74,1687.702,3000,2825.442,1412.721,8,12,"0,48,69,111,123,190.1,249.7,287.9,311.3","0,49,102,140,157,217,241,264,312,386.8,462.5,494.89,561.49"
1,341,18,19,"18, 1, 4, 5, 9,10,11,13,16,17","19, 2, 3, 6, 7, 8,12,14,15,20",1500,1500,78,68.486,1422,1431.514,3000,2853.514,1426.757,10,10,"0,48,69,111,123,190.1,249.7,287.9,337.1,363.9,390","0,30,83,121,138,198,222,245,293,310.03,342.43"
1,342,18,20,"18, 1, 4, 5, 6, 7, 9,10,11,13,16,17","20, 2, 3, 8,12,14,15,19",1800,1200,94.2,65.918,1705.8,1134.082,3000,2839.882,1419.941,12,8,"0,48,69,111,145,162,204,271.1,330.7,368.9,418.1,444.9,471","0,58,111,153,177,200,248,297.2,329.59"
1,343,19,1,"19, 2, 3, 6, 7, 8,12,14,15,20","1, 4, 5, 9,10,11,13,16,17,18",1500,1500,68.486,78,1431.514,1422,3000,2853.514,1426.757,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,21,63,75,142.1,201.7,239.9,289.1,315.9,342,390"
1,344,19,2,"19, 1, 4, 5, 9,10,11,13,16,17,18","2, 3, 6, 7, 8,12,14,15,20",1650,1350,104.8,67.606,1545.2,1282.394,3000,2827.594,1413.797,11,9,"0,95,116,158,170,237.1,296.7,334.9,384.1,410.9,437,524","0,53,91,108,168,192,215,263,280.03,338.03"
1,345,19,3,"19, 1, 2, 6, 7, 8,10,11,13,16,17,18","3, 4, 5, 9,12,14,15,20",1800,1200,131.48,58.406,1668.52,1141.594,3000,2810.114,1405.057,12,8,"0,95,192,221,238,298,370.5,430.1,468.3,517.5,544.3,570.4,657.4","0,67,109,121,176,199,247,264.03,292.03"
1,346,19,4,"19, 1, 2, 3, 6, 7, 8,12,14,15,20","4, 5, 9,10,11,13,16,17,18",1650,1350,100.886,71.6,1549.114,1278.4,3000,2827.514,1413.757,11,9,"0,95,192,245,283,300,360,384,407,455,472.03,504.43","0,42,54,121.1,180.7,218.9,268.1,294.9,321,358"
1,347,19,5,"19, 1, 2, 3, 4, 8,10,12,14,15,20","5, 6, 7, 9,11,13,16,17,18",1650,1350,124.786,53.16,1525.214,1296.84,3000,2822.054,1411.027,11,9,"0,95,192,245,312,366,438.5,503.5,526.5,574.5,591.53,623.93","0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8"
1,348,19,6,"19, 1, 2, 3, 4, 5, 9,10,11,13,18,20","6, 7, 8,12,14,15,16,17",1800,1200,135.094,58.72,1664.906,1141.28,3000,2806.186,1403.093,12,8,"0,95,192,245,312,354,366,433.1,492.7,530.9,554.3,643.07,675.47","0,17,77,101,124,172,246.8,273.6,293.6"
1,349,19,7,"19, 1, 2, 3, 4, 5, 6, 8,10,12,14,15,20","7, 9,11,13,16,17,18",1950,1050,143.986,50.96,1806.014,999.04,3000,2805.054,1402.527,13,7,"0,95,192,245,312,354,388,462,534.5,599.5,622.5,670.5,687.53,719.93","0,42,62.5,100.7,149.9,176.7,202.8,254.8"
1,350,19,8,"19, 1, 2, 3, 4, 5, 6, 7,10,12,14,15,20","8, 9,11,13,16,17,18",1950,1050,123.486,62.16,1826.514,987.84,3000,2814.354,1407.177,13,7,"0,95,192,245,312,354,388,405,432,497,520,568,585.03,617.43","0,78,98.5,136.7,185.9,212.7,238.8,310.8"
1,351,19,9,"19, 1, 2, 3, 4, 5, 6, 7, 8,10,12,14,15,16,17,20","9,11,13,18",2400,600,174.814,20.22,2225.186,579.78,3000,2804.966,1402.483,16,4,"0,95,192,245,312,354,388,405,465,537.5,602.5,625.5,673.5,748.3,775.1,841.67,874.07","0,20.5,58.7,82.1,101.1"
1,352,19,10,"19, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,14,15,20","10,12,16,17,18",2250,750,153.626,43.94,2096.374,706.06,3000,2802.434,1401.217,15,5,"0,95,192,245,312,354,388,405,465,543,563.5,601.7,670.7,718.7,735.73,768.13","0,65,87.4,114.2,140.3,219.7"
1,353,19,11,"19, 2, 3, 6, 7, 8,12,14,15,20","11, 1, 4, 5, 9,10,13,16,17,18",1500,1500,68.486,90.78,1431.514,1409.22,3000,2840.734,1420.367,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,78,99,141,153,220.1,312.1,361.3,388.1,414.2,453.9"
1,354,19,12,"19, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,14,15,20","12,16,17,18",2400,600,174.866,24.66,2225.134,575.34,3000,2800.474,1400.237,16,4,"0,95,192,245,312,354,388,405,465,543,610.1,669.7,707.9,776.9,824.9,841.93,874.33","0,22.4,49.2,75.3,123.3"
1,355,19,13,"19, 2, 3, 6, 7, 8,12,14,15,20","13, 1, 4, 5, 9,10,11,16,17,18",1500,1500,68.486,79.92,1431.514,1420.08,3000,2851.594,1425.797,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6"
1,356,19,14,"19, 2, 3, 8,12,15,20","14, 1, 4, 5, 6, 7, 9,10,11,13,16,17,18",1050,1950,51.686,103,998.314,1847,3000,2845.314,1422.657,7,13,"0,30,83,125,149,209,226.03,258.43","0,43,64,106,140,157,199,266.1,325.7,363.9,413.1,439.9,466,515"
1,357,19,15,"19, 2, 3, 8,12,16,17,18","15, 1, 4, 5, 6, 7, 9,10,11,13,14,20",1200,1800,62.26,105.498,1137.74,1694.502,3000,2832.242,1416.121,8,12,"0,30,83,125,149,171.4,198.2,224.3,311.3","0,79,100,142,176,193,235,302.1,361.7,399.9,468.9,510.49,527.49"
1,358,19,16,"19, 2, 3, 6, 7, 8,12,14,15,17,18,20","16, 1, 4, 5, 9,10,11,13",1800,1200,103.614,63.42,1696.386,1136.58,3000,2832.966,1416.483,12,8,"0,30,83,121,138,198,222,245,293,370.8,396.9,485.67,518.07","0,28,49,91,103,170.1,229.7,267.9,317.1"
1,359,19,17,"19, 2, 3, 8, 9,11,13,14,15,20","17, 1, 4, 5, 6, 7,10,12,16,18",1500,1500,85.626,114.1,1414.374,1385.9,3000,2800.274,1400.137,10,10,"0,30,83,125,203,223.5,261.7,330.7,378.7,395.73,428.13","0,55,76,118,152,169,196,261,283.4,544.4,570.5"
1,360,19,18,"19, 2, 3, 8, 9,11,13,14,15,20","18, 1, 4, 5, 6, 7,10,12,16,17",1500,1500,85.626,65.86,1414.374,1434.14,3000,2848.514,1424.257,10,10,"0,30,83,125,203,223.5,261.7,330.7,378.7,395.73,428.13","0,48,69,111,145,162,189,254,276.4,303.2,329.3"
1,361,19,20,"19, 2, 3, 6, 7, 8,12,16,17,18","20, 1, 4, 5, 9,10,11,13,14,15",1500,1500,76.86,90.586,1423.14,1409.414,3000,2832.554,1416.277,10,10,"0,30,83,121,138,198,222,244.4,271.2,297.3,384.3","0,79,100,142,154,221.1,280.7,318.9,387.9,435.9,452.93"
1,362,20,1,"20, 2, 3, 6, 7, 8,10,12,14,15,19","1, 4, 5, 9,11,13,16,17,18",1650,1350,103.218,56.76,1546.782,1293.24,3000,2840.022,1420.011,11,9,"0,58,111,149,166,226,298.5,363.5,386.5,434.5,483.7,516.09","0,21,63,75,95.5,133.7,182.9,209.7,235.8,283.8"
1,363,20,2,"20, 1, 4, 5, 9,10,11,13,14,15","2, 3, 6, 7, 8,12,16,17,18,19",1500,1500,90.586,76.86,1409.414,1423.14,3000,2832.554,1416.277,10,10,"0,79,100,142,154,221.1,280.7,318.9,387.9,435.9,452.93","0,53,91,108,168,192,214.4,241.2,267.3,354.3,384.3"
1,364,20,3,"20, 1, 2, 6, 7, 9,10,11,13,16,17,18,19","3, 4, 5, 8,12,14,15",1950,1050,130.078,61.4,1819.922,988.6,3000,2808.522,1404.261,13,7,"0,79,176,205,222,264,331.1,390.7,428.9,478.1,504.9,531,618,650.39","0,67,109,176,200,223,271,307"
1,365,20,4,"20, 1, 2, 3, 8, 9,11,13,14,15,19","4, 5, 6, 7,10,12,16,17,18",1650,1350,121.258,59.46,1528.742,1290.54,3000,2819.282,1409.641,11,9,"0,79,176,229,271,349,369.5,407.7,476.7,524.7,573.9,606.29","0,42,76,93,120,185,207.4,234.2,260.3,297.3"
1,366,20,5,"20, 1, 2, 3, 4, 8,12,14,15,19","5, 6, 7, 9,10,11,13,16,17,18",1500,1500,105.318,74.4,1394.682,1425.6,3000,2820.282,1410.141,10,10,"0,79,176,229,296,350,374,397,445,494.2,526.59","0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372"
1,367,20,6,"20, 1, 2, 3, 4, 5, 8,12,14,15,19","6, 7, 9,10,11,13,16,17,18",1650,1350,116.318,74.4,1533.682,1275.6,3000,2809.282,1404.641,11,9,"0,79,176,229,296,338,405,429,452,500,549.2,581.59","0,17,59,126.1,185.7,223.9,273.1,299.9,326,372"
1,368,20,7,"20, 1, 2, 3, 4, 5, 6, 9,10,11,13,14,15,19","7, 8,12,16,17,18",2100,900,153.098,42.26,1946.902,857.74,3000,2804.642,1402.321,14,6,"0,79,176,229,296,338,372,402,469.1,528.7,566.9,635.9,683.9,733.1,765.49","0,60,84,106.4,133.2,159.3,211.3"
1,369,20,8,"20, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,14,15,19","8,12,16,17,18",2250,750,158.898,34.26,2091.102,715.74,3000,2806.842,1403.421,15,5,"0,79,176,229,296,338,372,389,431,498.1,557.7,595.9,664.9,712.9,762.1,794.49","0,24,46.4,73.2,99.3,171.3"
1,370,20,9,"20, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,19","9,10,11,13,16,17,18",1950,1050,125.118,57.2,1824.882,992.8,3000,2817.682,1408.841,13,7,"0,79,176,229,296,338,372,389,449,473,496,544,593.2,625.59","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,371,20,10,"20, 1, 4, 5, 9,11,13,14,15","10, 2, 3, 6, 7, 8,12,16,17,18,19",1350,1650,69.346,79.26,1280.654,1570.74,3000,2851.394,1425.697,9,11,"0,79,100,142,154,174.5,212.7,281.7,329.7,346.73","0,32,85,123,140,200,224,246.4,273.2,299.3,386.3,396.3"
1,372,20,11,"20, 2, 3, 6, 7, 8,12,14,15,19","11, 1, 4, 5, 9,10,13,16,17,18",1500,1500,80.518,90.78,1419.482,1409.22,3000,2828.702,1414.351,10,10,"0,58,111,149,166,226,250,273,321,370.2,402.59","0,78,99,141,153,220.1,312.1,361.3,388.1,414.2,453.9"
1,373,20,12,"20, 2, 3, 8, 9,11,13,14,15,19","12, 1, 4, 5, 6, 7,10,16,17,18",1500,1500,97.658,65.88,1402.342,1434.12,3000,2836.462,1418.231,10,10,"0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29","0,21,42,84,118,135,162,228.5,255.3,281.4,329.4"
1,374,20,13,"20, 2, 3, 6, 7, 8,12,14,15,19","13, 1, 4, 5, 9,10,11,16,17,18",1500,1500,80.518,79.92,1419.482,1420.08,3000,2839.562,1419.781,10,10,"0,58,111,149,166,226,250,273,321,370.2,402.59","0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6"
1,375,20,14,"20, 2, 3, 8,12,15,19","14, 1, 4, 5, 6, 7, 9,10,11,13,16,17,18",1050,1950,63.718,103,986.282,1847,3000,2833.282,1416.641,7,13,"0,58,111,153,177,237,286.2,318.59","0,43,64,106,140,157,199,266.1,325.7,363.9,413.1,439.9,466,515"
1,376,20,15,"20, 2, 3, 8, 9,11,13,17,18,19","15, 1, 4, 5, 6, 7,10,12,14,16",1500,1500,94.918,82.1,1405.082,1417.9,3000,2822.982,1411.491,10,10,"0,58,111,153,231,251.5,289.7,329.1,355.2,442.2,474.59","0,79,100,142,176,193,220,285,308,335.5,410.5"
1,377,20,16,"20, 2, 3, 6, 7, 8,12,14,15,19","16, 1, 4, 5, 9,10,11,13,17,18",1500,1500,80.518,71.9,1419.482,1428.1,3000,2847.582,1423.791,10,10,"0,58,111,149,166,226,250,273,321,370.2,402.59","0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,359.5"
